date,profile_id,longitude,latitude,upper_depth,lower_depth,clay,elcosp,orgc,phaq,sand,silt
1988-4-26,1323440,-106.1088491477904,27.504420407334855,0,11,22.0,2.0,9.0,6.2,60.0,18.0
1988-4-26,1358252,-106.7220343171686,27.464861275625417,0,9,18.0,2.0,4.0,6.5,74.0,8.0
1988-4-26,1358252,-106.7220343171686,27.464861275625417,9,30,22.0,2.0,4.0,6.9,54.0,24.0
1988-4-26,1462350,-106.23611492152561,27.95846272141715,0,10,32.0,2.0,10.0,8.0,40.0,28.0
1988-4-26,1462350,-106.23611492152561,27.95846272141715,10,26,38.0,2.0,8.0,7.8,42.0,20.0
1988-4-26,1497092,-106.2373149963904,27.372390501555028,0,18,24.0,2.0,31.0,7.9,58.0,18.0
1988-4-26,1531862,-106.54021105444092,27.612593821732883,0,10,12.0,2.0,5.0,5.6,58.0,30.0
1988-4-26,1531862,-106.54021105444092,27.612593821732883,10,24,16.0,2.0,2.0,4.7,60.0,24.0
1988-4-26,1566687,-106.16652669297746,27.69579801187158,0,13,14.0,2.0,4.0,5.7,76.0,10.0
1988-4-27,1254068,-107.41335335387934,27.94828904694226,0,23,18.0,2.0,28.0,6.1,48.0,34.0
1988-4-29,1184444,-107.59696686071452,27.895501648657245,0,6,10.0,2.0,33.0,6.0,72.0,18.0
1988-4-9,1149631,-107.75629811213483,25.023135213237705,0,26,30.0,1.0,5.0,8.0,34.0,36.0
1988-4-9,1184493,-106.94697809450611,25.94080729398006,0,18,18.0,1.0,20.0,5.6,54.0,28.0
1988-4-9,1184494,-106.16580480219417,25.91331612446441,0,11,14.0,1.0,37.0,6.0,44.0,42.0
1988-4-9,1427865,-107.73597545039625,25.042494694738657,0,30,48.0,1.0,6.0,7.9,32.0,20.0
1988-4-9,1636429,-106.90730266024704,25.974055281951507,0,20,26.0,1.0,19.0,6.3,36.0,38.0
1988-5-2,1392971,-107.17624371605667,27.850852053669026,0,25,8.0,2.0,15.0,6.4,62.0,30.0
1988-5-3,1427818,-107.34465577202535,27.816640366411207,0,7,20.0,2.0,26.0,6.3,58.0,22.0
1988-5-3,1427818,-107.34465577202535,27.816640366411207,7,16,22.0,2.0,16.0,5.8,58.0,20.0
1988-5-4,1323438,-107.66845371468314,27.71600518379792,0,7,14.0,2.0,35.0,5.4,64.0,22.0
1988-5-6,1288841,-107.23618680189733,27.67242444586637,0,3,26.0,2.0,7.0,5.2,32.0,42.0
1988-5-6,1288841,-107.23618680189733,27.67242444586637,3,27,26.0,2.0,7.0,5.2,32.0,42.0
1988-5-8,1184448,-107.19154108900271,27.29172617195219,0,7,16.0,2.0,11.0,6.0,64.0,20.0
1988-5-8,1358256,-107.11171507083866,27.12669933430649,0,9,22.0,2.0,15.0,5.9,50.0,28.0
1988-5-8,1358256,-107.11171507083866,27.12669933430649,9,24,24.0,2.0,4.0,5.9,44.0,32.0
1988-5-8,1671004,-107.26523368790814,27.449376836382733,0,6,24.0,2.0,35.0,5.4,54.0,22.0
1988-5-8,1671004,-107.26523368790814,27.449376836382733,6,30,16.0,2.0,4.0,5.5,74.0,10.0
1988-5-9,1392974,-107.70841065697489,27.036281271985125,0,5,14.0,2.0,6.0,7.5,70.0,16.0
1988-8-14,1184498,-107.9136459929757,25.413245195515465,0,22,28.0,1.0,5.0,7.5,36.0,36.0
1988-8-14,1531915,-106.90783541235271,25.442897501896276,0,19,8.0,1.0,35.0,5.7,58.0,34.0
1988-8-15,1462392,-107.92381941513341,25.355678878652988,0,30,50.0,1.0,5.0,8.0,32.0,18.0
1988-8-16,1497147,-107.6340846398809,25.118772709855893,0,18,26.0,1.0,6.0,8.1,60.0,14.0
1989-10-12,1427886,-106.99764231621388,24.449415310782403,0,13,12.0,1.0,4.0,6.9,64.0,24.0
1989-10-12,1427886,-106.99764231621388,24.449415310782403,13,30,20.0,1.0,2.0,7.2,62.0,18.0
1989-10-12,1601648,-107.35381804036929,24.357871171040586,0,12,26.0,1.0,8.0,8.0,40.0,34.0
1989-10-13,1323518,-106.85196644415124,24.005884087743997,0,23,48.0,1.0,9.0,7.2,38.0,14.0
1989-10-13,1358344,-106.87581338055556,24.387039527478898,0,8,26.0,1.0,13.0,5.5,42.0,32.0
1989-10-13,1358346,-106.73252268909006,24.158681727353706,0,14,36.0,1.0,10.0,6.6,40.0,24.0
1989-10-13,1427888,-106.69369229636759,24.42619391893433,0,20,10.0,1.0,5.0,6.4,78.0,12.0
1989-10-14,1149653,-106.37724141756107,24.08321180703865,0,28,4.0,1.0,3.0,6.8,82.0,14.0
1989-10-14,1218795,-97.31985248690589,15.953432480608289,0,14,2.0,1.0,16.0,5.7,90.0,8.0
1989-10-6,1149651,-107.48142343401676,24.343002765137335,0,23,12.0,14.2,14.0,8.2,64.0,24.0
1989-10-6,1184517,-106.87299724339626,24.217124247091622,0,14,12.0,1.0,19.0,6.4,74.0,14.0
1989-10-6,1358345,-107.43149775378437,24.331350464552337,0,20,4.0,4.2,10.0,7.3,34.0,62.0
1989-10-6,1427887,-107.42794424413789,24.443436161330506,0,22,18.0,14.2,1.0,8.5,58.0,24.0
1989-10-7,1184518,-107.0143929097982,24.03378480596849,0,25,18.0,2.1,3.0,7.6,54.0,28.0
1989-10-7,1427889,-107.02074694973636,24.09615478597456,0,14,24.0,1.0,8.0,6.4,48.0,28.0
1989-10-7,1462415,-107.10278582974708,24.10982517335812,0,28,22.0,8.5,9.0,6.5,20.0,58.0
1989-10-9,1566758,-107.13881802598964,24.485584243664253,0,10,28.0,1.0,6.0,6.5,52.0,20.0
1989-5-1,1254100,-107.58216828929802,26.93150159473821,0,9,10.0,2.0,14.0,6.4,54.0,36.0
1989-5-1,1288866,-107.66232999643461,26.797538336516897,0,20,14.0,2.0,13.0,7.5,68.0,18.0
1989-5-1,1323461,-107.57849525730838,26.98646709666787,0,12,12.0,2.0,6.0,5.8,72.0,16.0
1989-5-1,1358284,-106.17682597983135,26.908600219620322,0,19,16.0,2.0,8.0,5.3,66.0,18.0
1989-5-1,1392991,-107.59487176054998,26.888013652062497,0,16,28.0,2.0,9.0,5.1,46.0,26.0
1989-5-1,1392992,-106.69478026271007,26.886561896745285,0,30,16.0,2.0,12.0,6.3,62.0,22.0
1989-5-1,1462373,-106.25547631096583,26.619086634134224,0,11,14.0,2.0,11.0,7.1,62.0,24.0
1989-5-1,1462373,-106.25547631096583,26.619086634134224,11,23,36.0,2.0,13.0,5.8,44.0,20.0
1989-5-1,1671023,-107.09144927010723,26.846717539292726,0,12,28.0,2.0,23.0,4.6,24.0,48.0
1989-5-1,1671023,-107.09144927010723,26.846717539292726,12,22,38.0,2.0,13.0,5.1,18.0,44.0
1989-5-10,1184473,-106.67636354172159,26.171821305613985,0,22,26.0,2.0,13.0,5.4,48.0,26.0
1989-5-10,1219291,-106.7850184586647,26.105609500681965,0,11,10.0,2.0,15.0,5.7,72.0,18.0
1989-5-12,1323465,-106.48141447104479,26.033680912647547,0,17,16.0,2.0,33.0,7.1,60.0,24.0
1989-5-12,1497123,-106.60769150982655,26.254927816659468,0,14,18.0,2.0,27.0,6.2,54.0,28.0
1989-5-13,1149597,-106.07984932213778,26.02196025455486,0,15,22.0,2.0,38.0,6.8,54.0,24.0
1989-5-13,1288873,-106.3088459256366,26.033105216974388,0,21,12.0,2.0,13.0,6.1,66.0,22.0
1989-5-14,1219290,-106.18056961253004,26.142132625493343,0,22,18.0,2.0,34.0,6.4,44.0,38.0
1989-5-14,1358292,-106.08553679563407,26.183007247372757,0,23,26.0,2.0,20.0,6.6,34.0,40.0
1989-5-14,1566708,-106.34616299827726,26.190781399348342,0,8,14.0,2.0,33.0,6.6,56.0,30.0
1989-5-14,1566708,-106.34616299827726,26.190781399348342,8,25,24.0,2.0,15.0,5.9,38.0,38.0
1989-5-15,1219289,-106.137999846078,26.348181855923233,0,15,26.0,2.0,13.0,6.5,60.0,14.0
1989-5-15,1219289,-106.137999846078,26.348181855923233,15,28,38.0,2.0,8.0,5.4,48.0,14.0
1989-5-15,1531889,-106.04910055463928,26.457738768488767,0,12,18.0,2.0,18.0,6.1,58.0,24.0
1989-5-15,1531889,-106.04910055463928,26.457738768488767,12,30,22.0,2.0,5.0,6.0,54.0,24.0
1989-5-16,1358291,-106.40130401148944,26.420629366492904,0,20,24.0,2.0,31.0,6.6,42.0,34.0
1989-5-16,1497122,-106.37582530171271,26.32658560947013,0,9,14.0,2.0,35.0,6.4,60.0,26.0
1989-5-16,1671027,-106.4781489952795,26.361886450744088,0,8,18.0,2.0,33.0,6.6,46.0,36.0
1989-5-7,1219287,-107.29871406899309,26.4645014456178,0,12,38.0,2.0,38.0,5.6,24.0,38.0
1989-5-7,1219287,-107.29871406899309,26.4645014456178,12,24,22.0,2.0,15.0,5.1,44.0,34.0
1989-5-7,1497121,-107.17847277234318,26.33750522799644,0,19,12.0,2.0,38.0,6.3,50.0,38.0
1989-5-7,1497121,-107.17847277234318,26.33750522799644,19,30,18.0,2.0,17.0,6.5,46.0,36.0
1989-5-8,1288869,-107.047281807093,26.20670731937505,0,22,30.0,2.0,30.0,6.6,34.0,36.0
1989-5-8,1288872,-107.09939643422959,26.066394658527365,0,18,20.0,2.0,34.0,6.9,40.0,40.0
1989-5-9,1671026,-106.9680670584702,26.40072519169457,0,8,24.0,2.0,31.0,6.7,40.0,36.0
1989-5-9,1671026,-106.9680670584702,26.40072519169457,8,26,30.0,2.0,18.0,6.4,34.0,36.0
1989-6-29,1184402,-109.30646711689593,27.982403323067686,0,12,24.0,2.0,31.0,6.9,44.0,32.0
1989-7-11,1462321,-109.91649733122384,27.29036100152402,0,26,40.0,2.0,5.0,8.0,40.0,20.0
1989-7-12,1219223,-108.02343971257886,27.278119877714634,0,29,40.0,2.0,4.0,8.3,40.0,20.0
1989-7-13,1358215,-108.70371316185152,27.244424664880874,0,22,16.0,1.0,3.0,8.3,70.0,14.0
1989-7-30,1392930,-109.38042038809509,27.79684826967574,0,13,26.0,2.0,9.0,6.9,20.0,54.0
1989-7-4,1392929,-109.33188865447212,27.83073817682618,0,10,8.0,2.0,7.0,7.2,66.0,26.0
1989-7-5,1358211,-109.67035048625901,27.74656818497383,0,18,8.0,2.0,12.0,8.3,42.0,50.0
1989-7-7,1427779,-109.89200047081222,27.504016750263297,0,29,44.0,2.0,5.0,7.8,38.0,18.0
1989-7-8,1358212,-109.7632078442407,27.462248141748876,0,17,16.0,2.0,5.0,6.6,72.0,12.0
1989-8-26,1288921,-107.80088208902256,24.612977463849194,0,6,10.0,28.5,2.0,7.5,62.0,28.0
1989-8-26,1288921,-107.80088208902256,24.612977463849194,6,24,30.0,37.1,5.0,7.5,36.0,34.0
1989-8-26,1323515,-107.73580763547248,24.810340922101958,0,22,36.0,1.0,10.0,5.6,20.0,44.0
1989-8-26,1497174,-106.6803496036879,24.073044566462993,0,15,22.0,1.0,12.0,6.5,54.0,24.0
1989-8-27,1184514,-107.91561033129241,24.917405512073703,0,4,2.0,14.5,25.0,7.8,72.0,26.0
1989-8-27,1184514,-107.91561033129241,24.917405512073703,4,8,2.0,29.4,6.0,6.7,18.0,80.0
1989-8-28,1601645,-107.56671121820969,24.670111202121035,0,13,56.0,1.0,8.0,7.8,28.0,16.0
1989-8-28,1601645,-107.56671121820969,24.670111202121035,13,24,46.0,1.0,4.0,7.9,42.0,12.0
1989-8-29,1636457,-107.40878630304245,24.55794385065601,0,11,60.0,2.1,5.0,6.7,24.0,16.0
1989-8-30,1254161,-107.17749823690917,24.285955805193485,0,9,14.0,1.0,16.0,5.8,60.0,26.0
1989-8-30,1254161,-107.17749823690917,24.285955805193485,9,26,24.0,1.0,4.0,6.3,48.0,28.0
1990-11-15,1149698,-101.98445008268608,25.779616520815534,0,21,42.0,2.0,4.0,8.4,31.0,27.0
1990-11-15,1601702,-101.02217730146974,25.345637092022827,0,13,33.0,2.0,8.0,7.7,37.0,30.0
1990-11-2,1497226,-101.05712989904565,25.97223178619766,0,24,14.0,26.5,8.0,8.3,26.0,60.0
1990-11-5,1184557,-100.41429175252884,25.79411690099715,0,28,35.0,2.0,15.0,8.3,31.0,34.0
1990-11-5,1219398,-100.27202209155128,25.870333594187567,0,29,24.0,2.0,12.0,8.2,40.0,36.0
1990-11-6,1219400,-101.39114847503133,25.600559963562795,0,12,8.0,2.9,6.0,8.2,36.0,56.0
1990-11-6,1288972,-101.20478058927542,25.561226908309987,0,12,24.0,3.0,11.0,7.1,43.0,33.0
1990-11-6,1323586,-101.40534880300486,25.681194930216705,0,15,10.0,2.0,5.0,8.7,61.0,29.0
1990-11-6,1323587,-101.62181925896361,25.669062679168004,0,17,55.0,2.1,5.0,7.7,9.0,36.0
1990-11-6,1393090,-101.82344041009065,25.703516762172843,0,16,30.0,2.0,1.0,8.2,47.0,23.0
1990-11-6,1636514,-100.23115474159968,25.556611385511555,0,30,46.0,2.0,9.0,7.6,23.0,31.0
1990-11-7,1254216,-100.11161006982621,25.545083079446744,0,9,25.0,2.0,37.0,7.8,36.0,39.0
1990-11-7,1254218,-100.7044853182682,25.50473831053359,0,11,32.0,2.0,18.0,7.0,46.0,22.0
1990-11-7,1393093,-100.7885253366017,25.55821110475224,0,27,20.0,2.0,13.0,8.3,38.0,42.0
1990-11-7,1462474,-101.61793056130259,25.373097672150987,0,12,22.0,2.0,15.0,8.3,53.0,25.0
1990-11-7,1462475,-100.2129816077494,25.365992599218067,0,16,34.0,2.0,23.0,7.1,42.0,24.0
1990-11-7,1566808,-101.921518777029,25.424849832358248,0,15,32.0,2.0,12.0,8.3,37.0,31.0
1990-11-8,1149701,-100.09618421246222,25.029458337398133,0,29,32.0,2.0,9.0,8.2,24.0,44.0
1990-11-8,1184564,-101.7407834678837,25.055366882572535,0,20,34.0,2.0,11.0,7.8,36.0,30.0
1990-11-8,1254220,-100.1521018223695,25.11839188205599,0,29,32.0,2.0,23.0,8.0,35.0,33.0
1990-11-8,1393098,-100.80571778739858,25.063396168660343,0,27,24.0,2.0,15.0,7.7,34.0,42.0
1990-11-8,1462476,-100.67220147523845,25.334815280371892,0,23,42.0,2.0,12.0,8.1,18.0,40.0
1990-11-8,1497229,-101.2677716304838,25.028326838436065,0,28,34.0,2.0,11.0,7.8,36.0,30.0
1990-11-8,1601704,-101.47786692200721,25.05321068195185,0,25,30.0,2.0,20.0,8.3,38.0,32.0
1990-11-8,1636517,-100.6159333144227,25.290574542328162,0,28,58.0,3.2,13.0,7.8,14.0,28.0
1990-11-8,1671112,-101.78201431432198,25.176728806780314,0,12,20.0,2.0,31.0,8.2,42.0,38.0
1990-3-4,1184711,-107.19417265194816,28.59427097412975,0,19,16.0,2.0,7.0,6.2,66.0,18.0
1990-3-4,1184713,-107.43075172327895,28.49354501958104,0,18,20.0,2.0,12.0,5.8,60.0,20.0
1990-3-4,1323760,-106.19222268311924,28.490737395241474,0,13,18.0,2.0,18.0,5.8,64.0,18.0
1990-3-4,1323760,-106.19222268311924,28.490737395241474,13,22,30.0,2.0,13.0,6.4,56.0,14.0
1990-3-4,1358582,-107.22249711653313,28.316040491034606,0,25,14.0,2.0,7.0,6.6,64.0,22.0
1990-3-4,1671289,-107.11301586910815,28.35395739629937,0,17,14.0,2.0,5.0,5.6,68.0,18.0
1990-3-5,1323762,-107.45965253996796,28.310253771201207,0,21,14.0,2.0,19.0,6.1,58.0,28.0
1990-3-5,1393289,-106.72812590338243,28.026545539461228,0,15,16.0,2.0,16.0,5.9,68.0,16.0
1990-3-5,1601861,-106.95785901529828,28.114624397406267,0,8,28.0,2.0,30.0,6.0,44.0,28.0
1990-3-5,1601861,-106.95785901529828,28.114624397406267,8,24,4.0,2.0,3.0,5.4,94.0,2.0
1990-3-5,1636719,-107.63337345956828,28.034334177701222,0,23,14.0,2.0,19.0,5.5,46.0,40.0
1990-3-6,1323754,-106.24963181850325,28.941134228257766,0,27,22.0,2.0,7.0,7.9,60.0,18.0
1990-3-6,1358581,-106.74359098771923,28.500995805534373,0,10,56.0,4.6,19.0,8.8,26.0,18.0
1990-3-6,1393286,-107.46436760435918,28.39411177046918,0,22,22.0,2.0,6.0,6.0,60.0,18.0
1990-3-6,1462647,-107.44162800453388,28.675004553106888,0,23,14.0,2.0,6.0,6.2,64.0,22.0
1990-3-6,1532193,-107.87819533757302,28.721882360295783,0,14,8.0,2.0,6.0,5.4,82.0,10.0
1990-3-6,1532193,-107.87819533757302,28.721882360295783,14,30,30.0,2.0,2.0,6.7,56.0,14.0
1990-3-6,1532194,-107.54465859650044,28.615574118941865,0,18,2.0,2.0,7.0,6.5,86.0,12.0
1990-3-6,1601858,-106.9016799448891,28.685201481939153,0,10,8.0,2.0,4.0,5.1,78.0,14.0
1990-3-6,1601858,-106.9016799448891,28.685201481939153,10,30,10.0,2.0,2.0,5.3,76.0,14.0
1990-3-7,1323757,-107.68706878480405,28.778916634204794,0,15,20.0,2.0,9.0,7.8,62.0,18.0
1990-3-7,1601856,-107.52344275384502,28.882715321226318,0,26,16.0,2.0,9.0,8.3,54.0,30.0
1990-3-7,1671286,-106.7387298519862,28.869685114810167,0,24,16.0,2.0,8.0,5.5,64.0,20.0
1990-3-8,1289154,-107.0371249852484,28.924711528399907,0,25,20.0,2.0,19.0,6.5,52.0,28.0
1990-3-8,1393283,-107.28587971083904,28.888042492529003,0,20,10.0,2.0,4.0,7.6,58.0,32.0
1990-3-8,1428108,-106.20536258638255,28.85177168510334,0,30,8.0,2.0,4.0,7.1,72.0,20.0
1990-3-8,1532192,-106.19892661450002,28.83803134802477,0,25,12.0,2.0,23.0,7.9,72.0,16.0
1990-3-9,1289157,-107.07683721862004,28.027059964929077,0,12,10.0,2.0,9.0,6.5,74.0,16.0
1990-3-9,1462645,-107.10564733868672,28.81513792700349,0,12,2.0,2.0,5.0,6.8,84.0,14.0
1990-3-9,1462646,-107.04588598520296,28.682711754749626,0,23,38.0,2.0,6.0,8.0,42.0,20.0
1990-4-10,1497159,-105.27770040527828,25.32101656751285,0,26,28.0,1.0,22.0,6.5,52.0,20.0
1990-4-10,1531926,-104.69564946836219,25.787474986047094,0,30,40.0,1.0,25.0,7.9,36.0,24.0
1990-4-11,1531925,-105.44509375834619,25.9894477488345,0,5,12.0,1.0,13.0,6.8,74.0,14.0
1990-4-11,1531925,-105.44509375834619,25.9894477488345,5,22,22.0,1.0,13.0,6.8,60.0,18.0
1990-4-12,1254136,-104.408523560298,25.8213441601424,0,13,36.0,2.3,17.0,8.3,46.0,18.0
1990-4-12,1254136,-104.408523560298,25.8213441601424,13,29,54.0,7.1,9.0,8.3,36.0,10.0
1990-4-12,1462396,-105.0916970196249,25.77396902154042,0,17,28.0,1.0,28.0,8.0,56.0,16.0
1990-4-13,1323502,-104.14796297113647,25.30116525495946,0,10,30.0,1.0,5.0,8.3,34.0,36.0
1990-4-13,1323502,-104.14796297113647,25.30116525495946,10,29,36.0,3.1,5.0,7.7,32.0,32.0
1990-4-8,1323503,-105.73123198076243,25.300696696912865,0,25,30.0,1.0,19.0,6.9,54.0,16.0
1990-4-8,1358330,-105.78543243924865,25.41855639763376,0,11,8.0,1.0,9.0,6.4,70.0,22.0
1990-4-8,1358330,-105.78543243924865,25.41855639763376,11,28,14.0,1.0,7.0,6.1,60.0,26.0
1990-5-27,1219016,-105.31442596080568,20.305471767121368,0,8,28.0,1.0,33.0,5.3,56.0,16.0
1990-5-27,1219016,-105.31442596080568,20.305471767121368,8,20,46.0,1.0,17.0,5.1,42.0,12.0
1990-5-28,1392748,-105.16916964862303,20.80276238118055,0,23,16.0,1.0,6.0,6.9,38.0,46.0
1990-5-29,1670777,-105.37737180654793,20.0093918624948,0,23,32.0,1.0,7.0,7.2,48.0,20.0
1990-6-2,1392759,-103.7011084006181,20.061650819057025,0,12,16.0,2.0,20.0,6.2,54.0,30.0
1990-6-5,1462150,-102.50476424649177,20.842089652224956,0,18,54.0,1.9,6.0,5.6,26.0,20.0
1990-7-10,1218815,-104.08895083415584,19.028341549154735,0,20,20.0,1.0,12.0,7.0,46.0,34.0
1990-7-10,1357852,-104.25335540181865,19.179436783626862,0,10,10.0,1.0,5.0,5.8,78.0,12.0
1990-7-11,1184008,-105.19127342267718,19.69088525260995,0,20,18.0,1.0,9.0,6.1,58.0,24.0
1990-7-12,1149120,-104.97987623659073,19.94110915723029,0,28,10.0,1.0,2.0,4.9,72.0,18.0
1990-7-12,1601125,-105.3606133823627,19.915812560720013,0,13,24.0,1.0,19.0,6.6,48.0,28.0
1990-7-15,1670772,-104.44576556835118,20.831235300608824,0,23,6.0,1.0,5.0,6.8,84.0,10.0
1990-7-3,1149124,-104.55818141764506,19.399077838240576,0,9,34.0,1.0,20.0,5.9,40.0,26.0
1990-7-5,1218811,-104.2003290827471,19.781199351063528,0,25,28.0,1.0,8.0,4.8,46.0,26.0
1990-7-5,1427356,-104.29519123512092,19.945136963914265,0,20,42.0,1.0,6.0,5.1,32.0,26.0
1990-7-6,1323017,-104.81582766144864,19.652576453336835,0,19,38.0,1.0,14.0,5.3,36.0,26.0
1990-7-6,1427358,-104.19095032544615,19.686020541161422,0,19,22.0,1.0,14.0,6.7,58.0,20.0
1990-7-6,1496629,-104.77240512207018,19.67339406626836,0,15,34.0,2.1,37.0,7.3,34.0,32.0
1990-7-6,1670581,-104.89132156872118,19.75313915346277,0,12,10.0,1.0,3.0,5.1,14.0,76.0
1990-7-7,1149123,-104.61654843746298,19.69568747966163,0,20,32.0,1.0,10.0,4.2,52.0,16.0
1990-7-7,1253668,-104.44025494816444,19.452146407357073,0,22,32.0,1.0,28.0,5.2,38.0,30.0
1990-7-7,1392573,-104.72587046486049,19.813516640655234,0,19,26.0,1.0,29.0,5.8,50.0,24.0
1990-7-7,1531441,-104.50637409152893,19.584554955246787,0,20,40.0,1.0,14.0,6.0,24.0,36.0
1990-7-8,1531444,-104.69845071381441,19.38408312220172,0,12,24.0,1.0,13.0,6.1,56.0,20.0
1990-7-8,1531444,-104.69845071381441,19.38408312220172,12,27,22.0,1.0,8.0,6.1,44.0,34.0
1990-7-8,1670583,-104.80709439579746,19.4651526416027,0,19,16.0,1.0,3.0,5.6,68.0,16.0
1990-7-9,1357851,-104.5630408602736,19.184591414593235,0,15,10.0,1.0,10.0,4.9,58.0,32.0
1990-7-9,1357851,-104.5630408602736,19.184591414593235,15,29,6.0,1.0,3.0,5.1,74.0,20.0
1990-7-9,1392576,-104.62713072699971,19.28845766504078,0,17,10.0,1.0,16.0,7.6,76.0,14.0
1990-7-9,1496632,-104.04675446553864,19.37166169629164,0,18,24.0,1.0,13.0,5.6,46.0,30.0
1990-8-15,1219013,-104.46684438979204,20.953176699620236,0,20,16.0,1.0,9.0,6.2,56.0,28.0
1990-8-15,1288629,-104.08996554189227,20.520143674861057,0,27,16.0,1.0,5.0,4.7,70.0,14.0
1990-8-15,1392750,-104.51738058421068,20.558221934648124,0,23,36.0,1.0,12.0,4.1,38.0,26.0
1990-8-15,1462141,-105.25286432363298,20.787309719427856,0,25,18.0,1.0,6.0,6.8,48.0,34.0
1990-8-15,1462148,-104.60367021832396,20.162745745683228,0,19,14.0,1.0,7.0,4.2,64.0,22.0
1990-8-15,1496833,-104.42226259126123,20.428768439644564,0,15,38.0,1.0,20.0,4.0,38.0,24.0
1990-8-15,1566476,-105.22871851257302,20.69763698453232,0,16,24.0,1.0,9.0,8.4,24.0,52.0
1990-8-15,1566476,-105.22871851257302,20.69763698453232,16,30,34.0,1.0,6.0,8.5,24.0,42.0
1990-8-15,1670774,-105.22435305772113,20.71993122682072,0,21,18.0,1.0,8.0,6.3,36.0,46.0
1990-8-16,1323212,-104.57924592167986,20.355686832073868,0,12,20.0,1.0,17.0,5.5,56.0,24.0
1990-8-8,1253857,-104.26384166250365,20.32432366120059,0,12,48.0,1.0,17.0,5.7,24.0,28.0
1990-??-??,1183999,-93.23707036077379,15.63014724368576,0,8,6.0,1.0,31.0,5.9,52.0,42.0
1990-??-??,1323006,-93.3803649129238,15.708433967746029,0,14,6.0,1.0,19.0,5.7,70.0,24.0
1990-??-??,1357846,-92.33469666063577,15.132192328311463,0,16,22.0,1.0,28.0,5.2,42.0,36.0
1990-??-??,1392569,-92.56983488691925,15.042696780501492,0,17,38.0,1.0,31.0,5.2,22.0,40.0
1990-??-??,1427353,-92.42304843303596,15.014796960677005,0,14,2.0,1.0,17.0,5.2,24.0,74.0
1990-??-??,1496620,-92.33365456234795,15.416710342637277,0,13,14.0,2.0,52.0,4.9,36.0,50.0
1990-??-??,1566274,-92.59466999058768,15.606901203406817,0,17,14.0,2.0,42.0,5.5,46.0,40.0
1990-??-??,1635957,-92.21375419701928,15.250444409450521,0,19,4.0,1.0,65.0,5.7,54.0,42.0
1990-??-??,1635958,-92.10245897372754,15.101893123410091,0,8,4.0,1.0,44.0,5.7,54.0,42.0
1990-??-??,1635958,-92.10245897372754,15.101893123410091,8,14,2.0,1.0,14.0,5.4,52.0,46.0
1990-??-??,1635959,-92.41077746570342,15.07451327586982,0,12,42.0,1.0,21.0,5.3,24.0,34.0
1990-??-??,1670574,-92.87914371612013,15.395543337800081,0,10,2.0,2.0,10.0,6.0,54.0,44.0
1990-??-??,1670574,-92.87914371612013,15.395543337800081,10,30,2.0,2.0,5.0,5.5,54.0,44.0
1991-10-30,1462430,-103.1896462007939,24.752646512614156,0,26,20.0,13.7,11.0,7.6,24.0,56.0
1991-10-5,1427699,-101.9736167392729,20.99068342165228,0,22,22.0,2.0,7.0,6.7,62.0,16.0
1991-10-5,1427699,-101.9736167392729,20.99068342165228,22,28,38.0,2.0,4.0,6.6,46.0,16.0
1991-10-9,1636268,-101.02631558398586,20.580259280344592,0,30,48.0,5.8,4.0,9.3,32.0,20.0
1991-11-1,1321730,-101.0500031,20.3833331999999,0,20,53.2,0.6,14.2,7.25,4.3,42.5
1991-11-7,1182629,-99.5350037,18.2036114,0,15,31.5,0.5,22.2,7.75,17.7,50.8
1991-11-8,1564959,-99.1991653,18.6527786,0,28,48.8,0.4,13.2,7.6,22.8,28.4
1991-11-8,1601438,-101.15133336620983,21.37890935767961,0,18,18.0,2.0,5.0,5.8,62.0,20.0
1991-2-11,1601355,-103.15347449851242,20.398417387844614,0,23,40.0,1.9,28.0,6.3,32.0,28.0
1991-2-13,1323220,-102.66622020521328,20.875338857443467,0,14,18.0,1.9,8.0,5.9,46.0,36.0
1991-2-13,1323220,-102.66622020521328,20.875338857443467,14,20,28.0,1.9,1.0,6.2,40.0,32.0
1991-2-14,1601350,-103.98024230957921,20.686821229454814,0,27,8.0,1.9,3.0,4.9,72.0,20.0
1991-2-7,1496843,-102.06531918517778,20.36051953336704,0,30,54.0,1.9,12.0,5.9,28.0,18.0
1991-2-7,1636165,-103.41486710198065,20.565127873150516,0,25,16.0,1.9,32.0,5.1,60.0,24.0
1991-2-8,1427580,-102.46354626874881,20.240845669736313,0,25,44.0,1.9,8.0,6.9,34.0,22.0
1991-2-9,1427581,-102.60493182350685,20.17116070595112,0,25,44.0,2.5,12.0,7.8,34.0,22.0
1991-2-9,1427583,-102.68579361629686,20.038578861411395,0,30,72.0,2.0,15.0,7.9,22.0,6.0
1991-9-25,1462255,-100.2395740802526,20.26258993975597,5,25,20.0,2.0,36.0,4.6,54.0,26.0
1992-10-31,1669223,-102.016670199999,19.7166672,0,11,19.4,0.7,21.0,5.9,38.3,42.3
1992-11-10,1670843,-101.61360747101455,23.221061128428047,0,11,24.0,2.0,14.0,8.1,46.0,30.0
1992-11-10,1670843,-101.61360747101455,23.221061128428047,11,27,26.0,2.0,9.0,8.1,46.0,28.0
1992-11-11,1323281,-101.40726480919355,23.109254930386303,0,9,18.0,3.2,3.0,9.9,70.0,12.0
1992-11-11,1323281,-101.40726480919355,23.109254930386303,9,15,38.0,3.5,2.0,9.8,44.0,18.0
